player_id,player_name,position,jersey_num,team_id,team_name,join_date
p19510,Mevlüt Erdinc,Forward,9,t145,Metz,2016-07-01
p111315,Thibaut Vion,Forward,15,t145,Metz,2014-01-30
p33103,Cheick Diabaté,Forward,18,t145,Metz,2017-01-04
p214254,Habib Diallo,Forward,20,t145,Metz,2015-07-01
p60582,Danijel Subasic,Goalkeeper,1,t146,Monaco,2012-01-24
p7446,Morgan De Sanctis,Goalkeeper,16,t146,Monaco,2016-07-14
p192291,Seydou Sy,Goalkeeper,30,t146,Monaco,2014-07-01
p218389,Loic Badiashile,Goalkeeper,40,t146,Monaco,2016-07-01
p209853,Dinis Almeida,Defender,Unknown,t146,Monaco,2016-07-01
p422230,Kouadio Dabila,Defender,Unknown,t146,Monaco,2016-07-01
p49272,Elderson Echiéjilé,Defender,Unknown,t146,Monaco,2014-01-17
p240132,Safwan Mbae,Defender,Unknown,t146,Monaco,2016-07-01
p210133,Raphael Diarra,Defender,Unknown,t146,Monaco,2015-10-01
p162654,Jemerson,Defender,5,t146,Monaco,2016-01-31
p218796,Kevin N'Doram,Defender,6,t146,Monaco,2015-10-22
p181978,Jorge,Defender,6,t146,Monaco,2017-01-31
p102747,Djibril Sidibe,Defender,19,t146,Monaco,2016-07-01
p102826,Benjamin Mendy,Defender,23,t146,Monaco,2016-07-01
p232191,Pierre-Daniel N'Guinda N'Diffon,Defender,23,t146,Monaco,2016-07-01
p15930,Andrea Raggi,Defender,24,t146,Monaco,2012-07-01
p71403,Kamil Glik,Defender,25,t146,Monaco,2016-07-05
p178478,Abdou Diallo,Defender,34,t146,Monaco,2014-07-19
p216925,Mehdi Beneddine,Defender,36,t146,Monaco,2016-07-01
p192292,Almamy Touré,Defender,38,t146,Monaco,2014-07-01
p219422,Yhoan Andzouana,Midfielder,Unknown,t146,Monaco,2015-07-01
p240136,Tristan Muyumba Nkita,Midfielder,Unknown,t146,Monaco,2016-07-01
p216054,Rúben Vinagre,Midfielder,Unknown,t146,Monaco,2016-07-01
p247116,Dylan Beaulieu,Midfielder,Unknown,t146,Monaco,2016-07-01
p222438,Corentin Tirard,Midfielder,Unknown,t146,Monaco,2015-07-01
p116643,Fabinho,Midfielder,2,t146,Monaco,2013-07-19
p54930,Nabil Dirar,Midfielder,7,t146,Monaco,2012-01-31
p170137,Allan Saint-Maximin,Midfielder,7,t146,Monaco,2015-07-30
p109653,Rony Lopes,Midfielder,7,t146,Monaco,2015-08-28
p19624,João Moutinho,Midfielder,8,t146,Monaco,2013-07-01
p165809,Bernardo Silva,Midfielder,10,t146,Monaco,2015-01-21
p198065,Adama Traoré,Midfielder,11,t146,Monaco,2015-07-10
p169102,Tiemoué Bakayoko,Midfielder,14,t146,Monaco,2014-07-25
p214472,Youssef Aït Bennasser,Midfielder,15,t146,Monaco,2016-07-01
p172987,Gabriel Boschilia,Midfielder,26,t146,Monaco,2015-08-10
p167449,Thomas Lemar,Midfielder,27,t146,Monaco,2015-07-01
p219230,Gil Dias,Midfielder,31,t146,Monaco,2015-07-01
p213967,Jonathan Mexique,Midfielder,44,t146,Monaco,2015-10-01
p221652,Mohamed Ilyes Chaibi,Forward,Unknown,t146,Monaco,2015-07-01
p240146,Adrien Bongiovanni,Forward,Unknown,t146,Monaco,2016-07-01
p56345,Lacina Traoré,Forward,Unknown,t146,Monaco,2014-01-04
p48847,Radamel Falcao,Forward,9,t146,Monaco,2013-07-01
p220160,Kylian Mbappé,Forward,10,t146,Monaco,2015-07-01
p98914,Guido Carrillo,Forward,11,t146,Monaco,2015-07-03
p97041,Valère Germain,Forward,18,t146,Monaco,2010-07-01
p126177,Corentin Jean,Forward,28,t146,Monaco,2015-07-02
p240145,Irvin Cardona,Forward,37,t146,Monaco,2016-07-01
p9999,Laurent Pionnier,Goalkeeper,1,t147,Montpellier,2002-08-01
p209218,Dimitry Bertaud,Goalkeeper,16,t147,Montpellier,2015-04-25
p44476,Geoffrey Jourdren,Goalkeeper,16,t147,Montpellier,2006-07-01
p86598,Jonathan Ligali,Goalkeeper,30,t147,Montpellier,2010-08-01
p185473,Mamadou N'Diaye,Defender,2,t147,Montpellier,2015-01-01
p38002,Daniel Congré,Defender,3,t147,Montpellier,2012-07-01
p28136,Hilton,Defender,4,t147,Montpellier,2011-08-02
p170443,Lukas Pokorny,Defender,12,t147,Montpellier,2017-01-23
p245750,Bryan Passi,Defender,15,t147,Montpellier,2016-07-01
p57263,William Remy,Defender,21,t147,Montpellier,2015-07-01
p200834,Nordi Mukiele,Defender,23,t147,Montpellier,2017-01-06
p93289,Jérôme Roussillon,Defender,24,t147,Montpellier,2015-02-01
p89518,Mathieu Deplagne,Defender,25,t147,Montpellier,2010-10-01
p235862,Morgan Poaty,Defender,26,t147,Montpellier,2016-09-09
p40682,Cédric Mongongu,Defender,27,t147,Montpellier,2016-10-08
p244181,Alexandre Llovet,Midfielder,Unknown,t147,Montpellier,2016-11-24
p90255,Yacouba Sylla,Midfielder,5,t147,Montpellier,2016-08-25
p37831,Joris Marveaux,Midfielder,6,t147,Montpellier,2008-07-01
p72177,Paul Lasne,Midfielder,7,t147,Montpellier,2014-07-01
p55264,Ryad Boudebouz,Midfielder,10,t147,Montpellier,2015-07-07
p204454,Isaac Mbenza,Midfielder,10,t147,Montpellier,2017-01-31
p199672,Jonathan Ikone,Midfielder,11,t147,Montpellier,2017-01-18
p195430,Ellyes Skhiri,Midfielder,13,t147,Montpellier,2014-07-01
p219107,Pierrick Fito,Midfielder,17,t147,Montpellier,2015-07-01
p228361,Keagan Dolly,Midfielder,20,t147,Montpellier,2017-01-27
p219079,Killian Sanson,Midfielder,22,t147,Montpellier,2016-07-01
p34392,Stéphane Sessegnon,Midfielder,28,t147,Montpellier,2016-09-26
p80485,Kévin Berigaud,Forward,11,t147,Montpellier,2014-07-01
p169141,Steve Mounie,Forward,15,t147,Montpellier,2013-08-01
p10955,Souleymane Camara,Forward,19,t147,Montpellier,2007-07-01
p216438,Casimir Ninga,Forward,29,t147,Montpellier,2015-07-01
p63600,Sergey Chernik,Goalkeeper,1,t148,Nancy,2016-07-01
p38816,Guy NDy Assembe,Goalkeeper,16,t148,Nancy,2011-08-02
p174598,Alexandre Menay,Goalkeeper,30,t148,Nancy,2013-08-31
p152337,Tobias Badila,Defender,3,t148,Nancy,2013-01-22
p170034,Modou Diagne,Defender,4,t148,Nancy,2013-08-30
p247120,Ryan Bidounga,Defender,5,t148,Nancy,2016-07-01
p80799,Joffrey Cuffaut,Defender,14,t148,Nancy,2013-07-01
p49169,Michael Basser Chretien,Defender,20,t148,Nancy,2015-07-24
p169586,Erick Cabaco,Defender,24,t148,Nancy,2016-08-27
p43024,Vincent Muratori,Defender,26,t148,Nancy,2012-07-30
p54911,Julien Cetout,Defender,28,t148,Nancy,2014-09-01
p8742,Alou Diarra,Midfielder,5,t148,Nancy,2016-09-01
p214472,Youssef Aït Bennasser,Midfielder,6,t148,Nancy,2016-07-02
p38008,Antony Robic,Midfielder,7,t148,Nancy,2015-07-01
p209874,Vincent Marchetti,Midfielder,8,t148,Nancy,2016-07-17
p422474,Amine Bassi,Midfielder,10,t148,Nancy,2016-07-01
p210460,Serge N'Guessan,Midfielder,13,t148,Nancy,2016-07-01
p214473,Faitout Maouassa,Midfielder,17,t148,Nancy,2015-07-01
p49275,Diallo Guidileye,Midfielder,18,t148,Nancy,2015-07-14
p93498,Loïc Puyo,Midfielder,19,t148,Nancy,2015-07-06
p9980,Benoit Pedretti,Midfielder,25,t148,Nancy,2015-08-01
p162315,Alexis Busin,Midfielder,27,t148,Nancy,2013-05-18
p51327,Junior Dalé,Forward,9,t148,Nancy,2014-07-01
p39379,Issiar Dia,Forward,10,t148,Nancy,2016-08-31
p154022,Karim Coulibaly,Forward,11,t148,Nancy,2012-07-01
p44314,Christophe Mandanne,Forward,12,t148,Nancy,2016-07-05
p205551,Yann Mabella,Forward,14,t148,Nancy,2015-02-25
p27670,Youssouf Hadji,Forward,15,t148,Nancy,2014-07-01
p97290,Anthony Koura,Forward,23,t148,Nancy,2016-07-05
p37838,Rémy Riou,Goalkeeper,1,t430,Nantes,2012-07-01
p97288,Maxime Dupé,Goalkeeper,1,t430,Nantes,2011-05-01
p216610,Alexandre Olliero,Goalkeeper,16,t430,Nantes,2015-07-01
p220110,Quentin Braat,Goalkeeper,40,t430,Nantes,2015-07-01
p135285,David Alcibiade,Defender,2,t430,Nantes,2012-10-01
p165659,Diego Carlos,Defender,3,t430,Nantes,2016-07-01
p33946,Oswaldo Vizcarrondo,Defender,4,t430,Nantes,2013-07-03
p102766,Koffi Djidji,Defender,5,t430,Nantes,2011-07-27
p116536,Lucas Lima,Defender,6,t430,Nantes,2016-07-01
p49381,Wilfried Moimbé,Defender,13,t430,Nantes,2015-07-01
p183779,Léo Dubois,Defender,15,t430,Nantes,2014-04-20
p215046,Enock Kwateng,Defender,25,t430,Nantes,2015-07-01
p200722,Anthony Walongwa,Defender,26,t430,Nantes,2014-07-01
p119735,Jules Iloki,Midfielder,7,t430,Nantes,2012-07-01
p115961,Adrien Thomasson,Midfielder,8,t430,Nantes,2015-07-01
p42518,Alexander Kacaniklic,Midfielder,11,t430,Nantes,2016-07-01
p229608,Amine Harit,Midfielder,14,t430,Nantes,2016-07-01
p247693,Randal Kolo Muani,Midfielder,15,t430,Nantes,2016-07-01
p158496,Abdoulaye Touré,Midfielder,19,t430,Nantes,2013-04-01
p78638,Sérgio Oliveira,Midfielder,23,t430,Nantes,2017-01-31
p218666,Alexis Alegue,Midfielder,24,t430,Nantes,2015-06-01
p42586,Guillaume Gillet,Midfielder,27,t430,Nantes,2016-01-01
p193539,Valentin Rongier,Midfielder,28,t430,Nantes,2014-08-01
p103124,Emiliano Sala,Forward,9,t430,Nantes,2015-07-20
p193409,Yacine Bammou,Forward,10,t430,Nantes,2014-07-01
p108143,Mariusz Stepinski,Forward,18,t430,Nantes,2016-08-18
p149695,Felipe Pardo,Forward,20,t430,Nantes,2017-01-11
p85416,Prejuce Nakoulma,Forward,22,t430,Nantes,2017-01-31
p83758,Kolbeinn Sigthorsson,Forward,31,t430,Nantes,2015-07-02
p115357,Mouez Hassen,Goalkeeper,1,t1395,Nice,2012-07-01
p27663,Simon Pouplin,Goalkeeper,16,t1395,Nice,2014-07-01
p115851,Yoan Cardinale,Goalkeeper,30,t1395,Nice,2013-07-01
p121709,Walter Benítez,Goalkeeper,40,t1395,Nice,2016-07-01
p78275,Arnaud Souquet,Defender,2,t1395,Nice,2016-07-25
p141109,Gautier Lloris,Defender,3,t1395,Nice,2012-08-01
p37758,Paul Baysse,Defender,4,t1395,Nice,2016-07-01
p232197,Patrick Burner,Defender,15,t1395,Nice,2016-07-01
p61739,Maxime Le Marchand,Defender,20,t1395,Nice,2015-07-01
p111931,Ricardo Pereira,Defender,21,t1395,Nice,2015-08-31
p244560,Romain Perraud,Defender,22,t1395,Nice,2016-12-07
p204727,Malang Sarr,Defender,23,t1395,Nice,2016-07-01
p204120,Olivier Boscagli,Defender,28,t1395,Nice,2014-07-01
p212752,Dalbert,Defender,29,t1395,Nice,2016-07-06
p26894,Dante,Defender,31,t1395,Nice,2016-08-22
p208560,Hicham Mahou,Midfielder,Unknown,t1395,Nice,2016-12-07
p37974,Mounir Obbadi,Midfielder,Unknown,t1395,Nice,2017-01-31
p66959,Younès Belhanda,Midfielder,5,t1395,Nice,2016-08-31
p153649,Remi Walter,Midfielder,6,t1395,Nice,2016-01-16
p170271,Jean Michael Seri,Midfielder,6,t1395,Nice,2015-07-01
p245496,Bassem Srarfi,Midfielder,11,t1395,Nice,2017-01-31
p133747,Albert Rafetraniaina,Midfielder,12,t1395,Nice,2012-09-01
p91070,Valentin Eysseric,Midfielder,13,t1395,Nice,2013-01-10
p115370,Bryan Constant,Midfielder,19,t1395,Nice,2012-07-01
p233498,Vincent Marcel,Midfielder,19,t1395,Nice,2016-07-01
p193417,Arnaud Lusamba,Midfielder,22,t1395,Nice,2016-07-19
p110903,Alexy Bosetti,Midfielder,23,t1395,Nice,2011-07-01
p151873,Wylan Cyprien,Midfielder,25,t1395,Nice,2016-07-27
p194141,Vincent Koziello,Midfielder,26,t1395,Nice,2014-07-01
p172841,Said Benrahma,Forward,Unknown,t1395,Nice,2013-10-01
p42493,Mario Balotelli,Forward,9,t1395,Nice,2016-08-31
p83279,Mickael Le Bihan,Forward,10,t1395,Nice,2015-08-31
p108168,Alassane Pléa,Forward,14,t1395,Nice,2014-08-28
p204184,Anastasios Donis,Forward,22,t1395,Nice,2016-06-20
p221626,Dorian Caddy,Forward,27,t1395,Nice,2015-07-01
p213199,Remy Descamps,Goalkeeper,Unknown,t149,Paris SG,2015-07-01
p84182,Alphonse Areola,Goalkeeper,16,t149,Paris SG,2010-07-01
p52482,Kevin Trapp,Goalkeeper,30,t149,Paris SG,2015-07-08
p21155,Salvatore Sirigu,Goalkeeper,30,t149,Paris SG,2011-07-28
p164474,Youssouf Sabaly,Defender,Unknown,t149,Paris SG,2013-07-01
p51090,Thiago Silva,Defender,2,t149,Paris SG,2012-07-13
p129479,Presnel Kimpembe,Defender,3,t149,Paris SG,2014-08-01
p116406,Marquinhos,Defender,5,t149,Paris SG,2013-07-19
p93605,Thomas Meunier,Defender,12,t149,Paris SG,2016-07-03
p9809,Maxwell,Defender,17,t149,Paris SG,2012-01-12
p80226,Serge Aurier,Defender,19,t149,Paris SG,2014-07-23
p89068,Layvin Kurzawa,Defender,20,t149,Paris SG,2015-08-27
p102660,Kevin Rimane,Defender,32,t149,Paris SG,2015-01-01
p199663,Alec Georgen,Defender,39,t149,Paris SG,2016-02-01
p423151,Gaëtan Robail,Midfielder,Unknown,t149,Paris SG,2017-05-13
p172984,Gustavo Hebling,Midfielder,Unknown,t149,Paris SG,2015-08-27
p199672,Jonathan Ikone,Midfielder,Unknown,t149,Paris SG,2016-07-01
p212950,Lorenzo Callegari,Midfielder,Unknown,t149,Paris SG,2016-07-01
p73494,Grzegorz Krychowiak,Midfielder,4,t149,Paris SG,2016-07-03
p61170,Marco Verratti,Midfielder,6,t149,Paris SG,2012-07-17
p95715,Lucas Moura,Midfielder,7,t149,Paris SG,2013-01-01
p11527,Thiago Motta,Midfielder,8,t149,Paris SG,2012-01-31
p46497,Ángel Di María,Midfielder,11,t149,Paris SG,2015-08-06
p37971,Blaise Matuidi,Midfielder,14,t149,Paris SG,2011-07-25
p200826,Giovani Lo Celso,Midfielder,18,t149,Paris SG,2016-07-26
p18753,Hatem Ben Arfa,Midfielder,21,t149,Paris SG,2016-07-01
p92985,Julian Draxler,Midfielder,23,t149,Paris SG,2017-01-03
p213198,Christopher Nkunku,Midfielder,24,t149,Paris SG,2015-07-01
p120743,Adrien Rabiot,Midfielder,25,t149,Paris SG,2012-07-03
p54782,Javier Pastore,Midfielder,27,t149,Paris SG,2011-08-06
p225903,Antoine Bernede,Midfielder,28,t149,Paris SG,2016-06-01
p198523,Jean-Kévin Augustin,Midfielder,29,t149,Paris SG,2014-07-01
p93496,Jean-Christophe Bahebeck,Forward,Unknown,t149,Paris SG,2011-01-28
p199670,Odsonne Edouard,Forward,Unknown,t149,Paris SG,2015-07-01
p181284,Gonçalo Guedes,Forward,Unknown,t149,Paris SG,2017-01-25
p93127,Jesé,Forward,Unknown,t149,Paris SG,2016-08-08
p40720,Edinson Cavani,Forward,9,t149,Paris SG,2013-07-16
p42713,Benoit Costil,Goalkeeper,1,t150,Rennes,2011-07-01
p79625,Abdoulaye Diallo,Goalkeeper,16,t150,Rennes,2009-11-20
p28549,Rais M'bolhi,Goalkeeper,16,t150,Rennes,2017-01-23
p167054,Edvinas Gertmonas,Goalkeeper,30,t150,Rennes,2015-02-01
p247439,Romain Cagnon,Goalkeeper,40,t150,Rennes,2017-01-01
p220646,Sega Coulibaly,Defender,Unknown,t150,Rennes,2015-07-01
p169019,Dimitri Kevin Cavaré,Defender,Unknown,t150,Rennes,2015-02-02
p111002,Mehdi Zeffane,Defender,2,t150,Rennes,2015-08-12
p80357,Mexer,Defender,4,t150,Rennes,2014-07-01
p106821,Pedro Mendes,Defender,5,t150,Rennes,2015-07-01
p218705,Joris Gnagnon,Defender,5,t150,Rennes,2015-07-01
p189791,Ramy Bensebaini,Defender,15,t150,Rennes,2016-07-05
p84361,Ermir Lenjani,Defender,17,t150,Rennes,2015-01-07
p6701,Sylvain Armand,Defender,22,t150,Rennes,2013-07-01
p37776,Ludovic Baal,Defender,24,t150,Rennes,2015-07-01
p189562,Afonso Figueiredo,Defender,25,t150,Rennes,2016-07-01
p217992,Jeremy Gelin,Defender,26,t150,Rennes,2014-07-01
p37938,Romain Danzé,Defender,29,t150,Rennes,2002-08-01
p244754,Namakoro Diallo,Defender,36,t150,Rennes,2016-07-01
p194299,Anthony Ribelin,Midfielder,Unknown,t150,Rennes,2016-07-01
p38438,Clément Chantôme,Midfielder,Unknown,t150,Rennes,2016-07-01
p39680,Gelson Fernandes,Midfielder,6,t150,Rennes,2014-08-05
p106551,Sanjin Prcic,Midfielder,10,t150,Rennes,2014-07-31
p244842,James Lea Siliki,Midfielder,12,t150,Rennes,2016-12-16
p37962,Morgan Amalfitano,Midfielder,18,t150,Rennes,2017-01-31
p55948,Benjamin André,Midfielder,21,t150,Rennes,2014-07-01
p161472,Adrien Hunou,Midfielder,23,t150,Rennes,2013-05-11
p215755,Denis Poha,Midfielder,28,t150,Rennes,2015-07-01
p27669,Yoann Gourcuff,Midfielder,28,t150,Rennes,2015-09-14
p217993,Nicolas Janvier,Midfielder,35,t150,Rennes,2015-07-01
p221441,Sebastien Salles-Lamonge,Midfielder,38,t150,Rennes,2015-07-01
p90255,Yacouba Sylla,Midfielder,39,t150,Rennes,2015-06-22
p199734,Firmin Ndombe Mubele,Forward,9,t150,Rennes,2017-01-30
p161034,Wesley Said,Forward,11,t150,Rennes,2013-05-04
p42484,Giovanni Sio,Forward,13,t150,Rennes,2015-06-30
p213401,Aldo Kalulu,Forward,14,t150,Rennes,2017-01-09
p233497,Adama Diakhaby,Forward,17,t150,Rennes,2016-07-04
p52317,Kermit Erasmus,Forward,34,t150,Rennes,2016-01-28
p214042,Anthony Maisonnial,Goalkeeper,1,t152,Saint-Étienne,2015-07-01
p38314,Stéphane Ruffier,Goalkeeper,16,t152,Saint-Étienne,2011-07-01
p37990,Jessy Moulin,Goalkeeper,30,t152,Saint-Étienne,2006-08-01
p240185,Alexis Guendouz,Goalkeeper,40,t152,Saint-Étienne,2016-09-14
p245742,Mickael Nade,Defender,Unknown,t152,Saint-Étienne,2017-01-01
p115846,Jerrold Nyemeck,Defender,Unknown,t152,Saint-Étienne,2013-07-01
p58636,Kévin Théophile-Catherine,Defender,2,t152,Saint-Étienne,2015-07-01
p112323,Pierre-Yves Polomat,Defender,3,t152,Saint-Étienne,2011-07-01
p83577,Léo Lacroix,Defender,4,t152,Saint-Étienne,2016-08-31
p45136,Cheikh M'Bengue,Defender,12,t152,Saint-Étienne,2016-07-20
p79237,Florentin Pogba,Defender,19,t152,Saint-Étienne,2012-09-03
p19670,Loic Perrin,Defender,24,t152,Saint-Étienne,2002-08-01
p83340,Kevin Malcuit,Defender,25,t152,Saint-Étienne,2015-08-28
p220074,Ronael Pierre Gabriel,Defender,29,t152,Saint-Étienne,2015-11-01
p115845,Benjamin Karamoko,Defender,32,t152,Saint-Étienne,2012-07-01
p245915,Kenny Rocha Santos,Midfielder,Unknown,t152,Saint-Étienne,2017-01-12
p241099,Rayan Souici,Midfielder,Unknown,t152,Saint-Étienne,2016-09-28
p85548,Vincent Pajot,Midfielder,5,t152,Saint-Étienne,2015-07-01
p18635,Jérémy Clément,Midfielder,6,t152,Saint-Étienne,2011-07-25
p83561,Bryan Dabo,Midfielder,7,t152,Saint-Étienne,2016-07-01
p86446,Benjamin Corgnet,Midfielder,8,t152,Saint-Étienne,2013-07-12
p43521,Henri Saivet,Midfielder,11,t152,Saint-Étienne,2016-08-24
p173253,Habib Maïga,Midfielder,13,t152,Saint-Étienne,2015-01-18
p96740,Jordan Veretout,Midfielder,14,t152,Saint-Étienne,2016-08-24
p216584,Erin Pinheiro,Midfielder,15,t152,Saint-Étienne,2015-07-01
p101494,Ole Selnaes,Midfielder,17,t152,Saint-Étienne,2016-01-29
p43553,Fabien Lemoine,Midfielder,18,t152,Saint-Étienne,2011-08-11
p235050,Arnaud Nordin,Midfielder,18,t152,Saint-Étienne,2016-08-01
p67276,Romain Hamouma,Midfielder,21,t152,Saint-Étienne,2012-07-18
p204150,Dylan Saint-Louis,Forward,Unknown,t152,Saint-Étienne,2014-07-01
p136377,Jorginho,Forward,Unknown,t152,Saint-Étienne,2017-01-31
p422089,Lamine Ghezali,Forward,Unknown,t152,Saint-Étienne,2016-07-01
p115382,Neal Maupay,Forward,Unknown,t152,Saint-Étienne,2015-08-10
p221717,Hamidou Keyta,Forward,Unknown,t152,Saint-Étienne,2016-07-01
p51525,Nolan Roux,Forward,9,t152,Saint-Étienne,2015-07-21
p195883,Jonathan Bamba,Forward,14,t152,Saint-Étienne,2014-08-31
p38261,Kévin Monnet-Paquet,Forward,22,t152,Saint-Étienne,2014-07-01
p63100,Alexander Søderlund,Forward,23,t152,Saint-Étienne,2016-01-04
p124182,Oussama Tannane,Forward,25,t152,Saint-Étienne,2016-01-12
p55711,Robert Beric,Forward,27,t152,Saint-Étienne,2015-08-31
p132197,Mauro Goicoechea,Goalkeeper,1,t427,Toulouse,2015-07-14
p74299,Marc Vidal,Goalkeeper,16,t427,Toulouse,2009-08-01
p204739,Alban Lafont,Goalkeeper,40,t427,Toulouse,2015-07-01
p217596,Kelvin Amian,Defender,2,t427,Toulouse,2015-07-01
p120773,Yrondu Musavu-King,Defender,3,t427,Toulouse,2016-08-31
p219924,Issa Diop,Defender,5,t427,Toulouse,2015-07-01
p114546,Christopher Jullien,Defender,6,t427,Toulouse,2016-07-01
p104359,Jean-Daniel Akpa Akpro,Defender,7,t427,Toulouse,2011-08-01
p145221,Issiaga Sylla,Defender,12,t427,Toulouse,2012-11-01
p229605,Clement Michelin,Defender,13,t427,Toulouse,2016-07-01
p118910,Uros Spajic,Defender,15,t427,Toulouse,2013-07-01
p105706,Steeve Yago,Defender,20,t427,Toulouse,2011-08-31
p49912,Dusan Veskovac,Defender,22,t427,Toulouse,2014-01-29
p50351,Pavle Ninkov,Defender,24,t427,Toulouse,2011-07-01
p100954,François Moubandje,Defender,29,t427,Toulouse,2013-09-02
p111678,Dominik Furman,Midfielder,Unknown,t427,Toulouse,2014-01-16
p60163,Tongo Doumbia,Midfielder,4,t427,Toulouse,2014-08-29
p210415,Zinedine Machach,Midfielder,7,t427,Toulouse,2015-01-31
p219002,Dodi Lukebakio,Midfielder,8,t427,Toulouse,2016-08-31
p40721,Óscar Trejo,Midfielder,10,t427,Toulouse,2013-07-18
p6294,Pantxi Sirieix,Midfielder,14,t427,Toulouse,2002-08-01
p210462,Ibrahim Sangaré,Midfielder,17,t427,Toulouse,2016-07-05
p101779,Somália,Midfielder,19,t427,Toulouse,2015-08-07
p61704,Jimmy Durmaz,Midfielder,21,t427,Toulouse,2016-08-20
p194302,Yann Bodiger,Midfielder,23,t427,Toulouse,2014-08-09
p168434,Jessy Pi,Midfielder,25,t427,Toulouse,2016-07-01
p220494,Quentin Boisgard,Midfielder,26,t427,Toulouse,2015-12-01
p217597,Mathieu Cafaro,Midfielder,26,t427,Toulouse,2015-07-01
p201392,Alexis Blin,Midfielder,27,t427,Toulouse,2014-09-01
p93989,Aleksandar Pesic,Forward,8,t427,Toulouse,2014-07-01
p68690,Martin Braithwaite,Forward,9,t427,Toulouse,2013-08-16
p73965,Andy Delort,Forward,10,t427,Toulouse,2017-01-27
p52154,Ola Toivonen,Forward,11,t427,Toulouse,2016-08-04
p126177,Corentin Jean,Forward,15,t427,Toulouse,2017-01-23
p199670,Odsonne Edouard,Forward,18,t427,Toulouse,2016-08-08
p247117,Habib Oueslati,Midfielder,Unknown,t2128,Angers,2016-07-01
p221442,Matteo Petitgenet,Goalkeeper,Unknown,t2128,Angers,2015-07-01
p243742,Ronan Touzet,Defender,Unknown,t2128,Angers,2016-11-18
p101232,Jonas Pessalli,Midfielder,Unknown,t2128,Angers,2012-07-01
p44408,Ibrahima Diallo,Defender,Unknown,t2128,Angers,2012-07-01
p107613,Romain Saïss,Midfielder,28,t2128,Angers,2015-07-01
p242165,Lucas Triki,Midfielder,Unknown,t139,Bastia,2016-10-01
p203025,Julien Benhaim,Defender,Unknown,t139,Bastia,2014-07-01
p95461,Thievy,Forward,13,t139,Bastia,2016-07-28
p106272,Isaac Thelin,Forward,Unknown,t140,Bordeaux,2015-01-21
p242514,Christopher Operi,Midfielder,Unknown,t1028,Caen,2016-10-22
p50148,Johan Gastien,Midfielder,22,t2130,Dijon,2013-07-01
p110347,Quentin Bernard,Defender,5,t2130,Dijon,2015-07-01
p210207,Fousseni Diabaté,Midfielder,Unknown,t428,Guingamp,2016-07-01
p219100,Alexis Mane,Midfielder,Unknown,t428,Guingamp,2015-07-01
p235215,Victor Mouangue Kingue,Defender,Unknown,t428,Guingamp,2016-07-01
p48603,Ronnie Schwartz,Forward,Unknown,t428,Guingamp,2014-06-12
p232173,Clement Petrel,Goalkeeper,Unknown,t429,Lille,2016-07-01
p245632,Olivier Lesueur,Defender,Unknown,t429,Lille,2017-01-01
p247036,Ryad Habbas,Forward,Unknown,t429,Lille,2016-07-01
p245633,Emmanuel Debordeaux,Midfielder,Unknown,t429,Lille,2017-01-01
p61529,Ryan Mendes,Forward,20,t429,Lille,2012-09-02
p31878,Renato Civelli,Defender,5,t429,Lille,2015-07-01
p202675,Benjamin Pavard,Midfielder,28,t429,Lille,2015-01-14
p128198,Sofiane Boufal,Midfielder,7,t429,Lille,2015-01-14
p234518,Alexandre Lavenant,Midfielder,Unknown,t694,Lorient,2016-07-01
p131259,Moryke Fofana,Midfielder,23,t694,Lorient,2015-07-25
p144660,Didier Ndong,Midfielder,7,t694,Lorient,2014-01-01
p213400,Maxime D'Arpino,Midfielder,Unknown,t143,Lyon,2015-07-01
p56674,Gueida Fofana,Midfielder,6,t143,Lyon,2011-09-01
p199667,Timothe Cognat,Midfielder,Unknown,t143,Lyon,2016-07-01
p185353,Eirik Haugan,Defender,Unknown,t144,Marseille,2015-08-28
p20468,Lass Diarra,Midfielder,10,t144,Marseille,2015-07-02
p221455,Julien Da Costa,Defender,Unknown,t144,Marseille,2016-01-01
p86140,Romain Alessandrini,Midfielder,11,t144,Marseille,2014-07-01
p168566,Georges-Kévin Nkoudou,Midfielder,14,t144,Marseille,2015-07-01
p240286,Moussa Seydi,Midfielder,Unknown,t145,Metz,2016-09-01
p119704,Fadil Sido,Midfielder,2,t145,Metz,2014-01-05
p230178,Popoola Saliu,Midfielder,28,t145,Metz,2016-07-01
p115084,Kwame Nsor,Forward,Unknown,t145,Metz,2013-09-02
p168435,Marcel Tisserand,Defender,32,t146,Monaco,2013-07-01
p18693,Vágner Love,Forward,39,t146,Monaco,2016-01-09
p166324,Ivan Cavaleiro,Forward,17,t146,Monaco,2015-07-11
p18679,Anthony Vanden Borre,Defender,20,t147,Montpellier,2016-07-08
p93835,Dylan Gissi,Defender,35,t147,Montpellier,2014-08-01
p171101,Clément Lenglet,Defender,2,t148,Nancy,2013-09-01
p175598,Romain Bauchet,Forward,Unknown,t148,Nancy,2013-11-01
p148616,Fernando Aristeguieta,Forward,2,t430,Nantes,2013-01-08
p76507,Nicolaj Thomsen,Midfielder,23,t430,Nantes,2016-07-01
p16106,Lorik Cana,Defender,5,t430,Nantes,2015-08-31
p146603,Julien Vercauteren,Forward,7,t1395,Nice,2014-07-01
p244563,Joakim Balmy,Defender,Unknown,t1395,Nice,2016-11-07
